8
16
11.533894538854412,5.828941974970773
10.98516266908933,7.081906606999997
14.812463703276274,4.753096773805327
2.1174164184574824,14.240190321365649
5.348206911006731,4.499389867984016
0.9069412420233078,10.409990288540307
9.689549473770608,12.195366062626853
5.858521974621338,0.37468307074295915
0.0,1.3678549023971844,3.4505736715463105,12.626130006325955,6.326961374506785,11.572300550205552,6.628194654880508,7.8713908515076225
1.3678549023971844,0.0,4.480132637040184,11.396400716934611,6.20037603100637,10.613514409671643,5.275043237379547,8.442114212417149
3.4505736715463105,4.480132637040184,0.0,15.848317561935263,9.46765672297436,15.012128401977563,9.035021990576874,9.967124913199013
12.626130006325955,11.396400716934611,15.848317561935263,0.0,10.262611786448245,4.016924500686887,7.843373333999367,14.361342628717917
6.326961374506785,6.20037603100637,9.46765672297436,10.262611786448245,0.0,7.393242730627135,8.836023134633276,4.156155390184366
11.572300550205552,10.613514409671643,15.012128401977563,4.016924500686887,7.393242730627135,0.0,8.96224157267871,11.190421918185729
6.628194654880508,5.275043237379547,9.035021990576874,7.843373333999367,8.836023134633276,8.96224157267871,0.0,12.425993646137563
7.8713908515076225,8.442114212417149,9.967124913199013,14.361342628717917,4.156155390184366,11.190421918185729,12.425993646137563,0.0
True
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.47029268001981
GUROBI,0.0498044490814209
