8
16
7.754778374547177,11.289365240483702
11.795816847497182,10.85161092925552
14.999730031429644,5.792890318762254
11.333194919241409,4.823585165877397
0.2479806455987763,7.57589825206537
0.24381096372815314,12.90217444710841
13.724320523468371,11.407418795910173
2.4722450436174146,2.8319032189127746
0.0,4.06467966472894,9.093984884288998,7.389951078357511,8.37507308728811,7.682173194048599,5.970709347279894,9.971650928442015
4.06467966472894,0.0,5.987964086833321,6.045751702845023,12.003450107755672,11.732589257251933,2.0069999533805642,12.298158518308044
9.093984884288998,5.987964086833321,0.0,3.7924968303636497,14.859112599094981,16.379226732361666,5.757568882236925,12.872658028757535
7.389951078357511,6.045751702845023,3.7924968303636497,0.0,11.42178632338094,13.719986927385005,7.004594700847461,9.082027839430227
8.37507308728811,12.003450107755672,14.859112599094981,11.42178632338094,0.0,5.32627782716308,14.010434903376948,5.239545876015374
7.682173194048599,11.732589257251933,16.379226732361666,13.719986927385005,5.32627782716308,0.0,13.563127679375302,10.31388777609281
5.970709347279894,2.0069999533805642,5.757568882236925,7.004594700847461,14.010434903376948,13.563127679375302,0.0,14.147390926089098
9.971650928442015,12.298158518308044,12.872658028757535,9.082027839430227,5.239545876015374,10.31388777609281,14.147390926089098,0.0
True
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42.951770067367356
GUROBI,0.07678914070129395
