6
12
6.515786792219662,3.0349812549803143
10.709837126150765,4.359288212644094
7.116192280068589,4.032280380447194
1.423749378687376,6.997411888835368
8.41749039727858,2.729709172169757
4.251630229138966,0.6185628548896229
0.0,4.398164062613432,1.1640843163173837,6.452108302634537,1.9260497517036221,3.3114170420589195
4.398164062613432,0.0,3.6084924001708947,9.653554898816841,2.8125400218528913,7.463341244158549
1.1640843163173837,3.6084924001708947,0.0,6.418404088830937,1.8412138774427083,4.456364335186816
6.452108302634537,9.653554898816841,6.418404088830937,0.0,8.193027518137614,6.977580175262866
1.9260497517036221,2.8125400218528913,1.8412138774427083,8.193027518137614,0.0,4.670260133382047
3.3114170420589195,7.463341244158549,4.456364335186816,6.977580175262866,4.670260133382047,0.0
True
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
25.05448347988013
GUROBI,0.042482852935791016
