6
12
5.8618101684685655,11.473030574238981
11.142185958074307,10.105358764394976
7.433826521884578,4.565661702379169
8.117921015095817,8.124897286485664
10.863540281486173,5.007288170278104
3.102904290312649,2.6857926932951655
0.0,5.454621403809474,7.0839946461968255,4.03732989299004,8.174541513616829,9.210163474163597
5.454621403809474,0.0,6.666346319152942,3.6150250498179717,5.105679895535992,10.939835941047022
7.0839946461968255,6.666346319152942,0.0,3.624381770566099,3.458029845150183,4.721312833019906
4.03732989299004,3.6150250498179717,3.624381770566099,0.0,4.154264285939739,7.398260033651215
8.174541513616829,5.105679895535992,3.458029845150183,4.154264285939739,0.0,8.100420497551353
9.210163474163597,10.939835941047022,4.721312833019906,7.398260033651215,8.100420497551353,0.0
True
0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
30.14754099067769
GUROBI,0.06174159049987793
