6
12
6.275186136786648,1.7687167682049583
10.52388439659271,6.2597775436478
1.2751414060134887,6.202426141001991
7.01829886298282,5.563885082711508
9.054580175255008,1.5588086345233698
6.609571160853294,7.84574163232361
0.0,6.1823186420307,6.6826810571925925,3.8672366179572193,2.7873092124231835,6.086217589228664
6.1823186420307,0.0,9.248920806730572,3.573988843105544,4.9252374135056,4.223402680073741
6.6826810571925925,9.248920806730572,0.0,5.778545860219955,9.059958670482594,5.581812126302521
3.8672366179572193,3.573988843105544,5.778545860219955,0.0,4.493003331685862,2.3181733428490046
2.7873092124231835,4.9252374135056,9.059958670482594,4.493003331685862,0.0,6.745635299905795
6.086217589228664,4.223402680073741,5.581812126302521,2.3181733428490046,6.745635299905795,0.0
True
0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0
25.869201995378443
GUROBI,0.06189894676208496
