5
10
0.47157336800449756,7.1189549050322185
5.212646731539147,9.12261919686139
0.025062155216061255,0.7525535966984542
2.5599969552279433,8.364411011383634
4.01247902270792,5.278020749421959
0.0,5.147081428612632,6.382040260128392,2.431599060807368,3.9908710102937595
5.147081428612632,0.0,9.847285508582358,2.758882108443445,4.027572438997824
6.382040260128392,9.847285508582358,0.0,8.022859075280397,6.031529343834611
2.431599060807368,2.758882108443445,8.022859075280397,0.0,3.411086191447347
3.9908710102937595,4.027572438997824,6.031529343834611,3.411086191447347,0.0
True
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
21.631623212211636
GUROBI,0.03975105285644531
