5
10
5.78321665205165,6.616296161775047
3.3643657087286805,7.8919758106754205
8.369223603809333,2.8509872820094104
5.943828177680441,6.308066497116266
4.40850288742212,2.143962678639759
0.0,2.7346294909243194,4.567820368029047,0.34756522890023445,4.678846515866374
2.7346294909243194,0.0,7.1035320718705455,3.026944885905613,5.8420781759562495
4.567820368029047,7.1035320718705455,0.0,4.223024943403813,4.023331005894103
0.34756522890023445,3.026944885905613,4.223024943403813,0.0,4.438128474701631
4.678846515866374,5.8420781759562495,4.023331005894103,4.438128474701631,0.0
True
0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
17.17062884507872
GUROBI,0.027246952056884766
