5
10
7.5948900471989695,5.568356115117896
3.35305073785079,0.11051700334919534
0.5849482033738007,3.927864360950565
7.162617418137712,4.973688204725699
7.408695128896743,6.595268345480329
0.0,6.912395279227281,7.199340098182751,0.7351799436095589,1.0436557269854454
6.912395279227281,0.0,4.715350728202949,6.177639713146932,7.6485457046352305
7.199340098182751,4.715350728202949,0.0,6.660291270737451,7.3265657794268835
0.7351799436095589,6.177639713146932,6.660291270737451,0.0,1.640145235222238
1.0436557269854454,7.6485457046352305,7.3265657794268835,1.640145235222238,0.0
True
0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
19.998391891371767
GUROBI,0.022434473037719727
