5
10
7.676746523885262,6.808003443645415
8.411551033132936,9.102631221105288
0.09457796250082251,5.575239834612871
2.464553542947071,9.054694663074585
8.023885729171754,5.197438436398366
0.0,2.4094095342845203,7.681730677978858,5.6757886770035295,1.6475512952304772
2.4094095342845203,0.0,9.034076103903523,5.94719068652358,3.924387222691246
7.681730677978858,9.034076103903523,0.0,4.20991569454984,7.938303065207374
5.6757886770035295,5.94719068652358,4.20991569454984,0.0,6.766431848103266
1.6475512952304772,3.924387222691246,7.938303065207374,6.766431848103266,0.0
True
0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
22.152370275795796
GUROBI,0.025632381439208984
