5
10
7.0026622242307415,2.6881471145991984
3.5750569530126697,3.7635162634741324
5.867078907089299,0.7848631051672994
5.064566471178569,2.352400158025789
9.471312706806126,1.4792549472084249
0.0,3.5923386117728255,2.216312137477284,1.9669624213103751,2.7487552596581675
3.5923386117728255,0.0,3.758422445050652,2.0518009815190434,6.323265111880917
2.216312137477284,3.758422445050652,0.0,1.7610220390090674,3.6705151291493765
1.9669624213103751,2.0518009815190434,1.7610220390090674,0.0,4.492415268470952
2.7487552596581675,6.323265111880917,3.6705151291493765,4.492415268470952,0.0
True
0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
13.82443202110848
GUROBI,0.02733325958251953
