5
10
6.486882289116492,6.4212125288029895
3.3932082394964267,5.513141233104878
3.2994716216026565,5.994897323369748
2.6965297291456114,9.68859138411148
5.494621993440999,1.6964210664889334
0.0,3.2241917752149085,3.215794057113201,5.004251903431204,4.827860277258426
3.2241917752149085,0.0,0.49079067232523516,4.233171967960395,4.356982051319498
3.215794057113201,0.49079067232523516,0.0,3.7425812937113903,4.826549832535671
5.004251903431204,4.233171967960395,3.7425812937113903,0.0,8.467827744197242
4.827860277258426,4.356982051319498,4.826549832535671,8.467827744197242,0.0
True
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
18.422466198045754
GUROBI,0.040732383728027344
