5
10
4.689344385083528,8.103196562600528
8.542525953923501,4.002936267192419
0.6292564864932448,8.849922331977426
0.87137813434088,9.111443664073445
8.99548086716626,5.639510021616091
0.0,5.6266457763527535,4.1281852088939495,3.948851543099387,4.961104995316235
5.6266457763527535,0.0,9.279714843484362,9.2164720307651,1.6980994691416478
4.1281852088939495,9.279714843484362,0.0,0.3563934616371773,8.9610522590981
3.948851543099387,9.2164720307651,0.3563934616371773,0.0,8.834894930395492
4.961104995316235,1.6980994691416478,8.9610522590981,8.834894930395492,0.0
True
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
20.24416431267881
GUROBI,0.04717564582824707
