4
8
7.018246522200503,6.134424032560948
1.7981555295437959,4.269695794938042
4.663160846976288,5.14956342913548
7.072785916160546,4.134881495670045
0.0,5.543154460395625,2.552719911354529,2.000286205104069
5.543154460395625,0.0,2.9970689886328357,5.276352964947274
2.552719911354529,2.9970689886328357,0.0,2.6145501334153827
2.000286205104069,5.276352964947274,2.6145501334153827,0.0
True
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
12.826428070038705
GUROBI,0.024642229080200195
