4
8
4.7352097188395685,7.057809086890279
2.2252727455533305,7.00771194630936
2.8020364383484733,1.7213576594531252
0.4175996878039854,4.726297793199275
0.0,2.510436880975832,5.6758147229979885,4.9069034321767315
2.510436880975832,0.0,5.317724889789804,2.910761484856476
5.6758147229979885,5.317724889789804,0.0,3.8360401229321734
4.9069034321767315,2.910761484856476,3.8360401229321734,0.0
True
0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0
14.93305321176247
GUROBI,0.024529695510864258
