4
8
4.814521125492716,5.148723759123468
5.622097350219051,7.857603280335435
4.617169790569239,6.786529357472279
2.1151474188260853,6.378548901598046
0.0,2.826695529975738,1.649652911184285,2.966325722051738
2.826695529975738,0.0,1.46869967943797,3.8060871871988655
1.649652911184285,1.46869967943797,0.0,2.5350668632362705
2.966325722051738,3.8060871871988655,2.5350668632362705,0.0
True
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0
9.796787794701716
GUROBI,0.024912595748901367
