4
8
7.327835424652827,6.399639672321754
3.6458392872898147,0.9634280744569548
3.351019763862225,4.328850562227462
1.9981192096854787,5.706955772049793
0.0,6.565781910200483,4.483662603095209,5.374540530853019
6.565781910200483,0.0,3.3783112752654247,5.021557176013318
4.483662603095209,3.3783112752654247,0.0,1.9311949354819666
5.374540530853019,5.021557176013318,1.9311949354819666,0.0
True
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0
17.249828651800893
GUROBI,0.024437427520751953
