4
8
5.802595864435305,7.7019660800301555
5.778160378837804,7.947394840520364
0.49361722007692777,4.728398958549468
7.9824558981264175,5.0829495036909424
0.0,0.246642189075887,6.085010737229989,3.4074972624528095
0.246642189075887,0.0,6.187756530839911,3.6144108543495266
6.085010737229989,6.187756530839911,0.0,7.497226876313011
3.4074972624528095,3.6144108543495266,7.497226876313011,0.0
True
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0
17.33912285868162
GUROBI,0.02273106575012207
