4
8
4.252481680291428,2.5436687679756416
3.5400721645542363,5.438487357050627
1.2810482452856897,1.7418909869402954
4.7031172922740385,2.4228818662287894
0.0,2.9811913695311456,3.0777043829503774,0.46654252798704815
2.9811913695311456,0.0,4.332206573022609,3.232112381305388
3.0777043829503774,4.332206573022609,0.0,3.4891696920657016
0.46654252798704815,3.232112381305388,3.4891696920657016,0.0
True
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
11.108565865265422
GUROBI,0.023481130599975586
