10
20
9.160840867888723,9.174784631105041
2.9973739956077106,7.977884860354559
14.50687108351305,7.890060620834777
11.860670576118807,9.32858669005074
2.816158443592369,1.449479013288455
12.7548903381431,3.560692455694774
0.25241559252179746,14.283884637783405
11.21750721903439,4.929764427865981
3.884595862128961,16.390009815982747
6.694871332029956,7.993841282286187
0.0,6.278605971625233,5.498231974820014,2.7042070051639304,9.996766574940297,6.665974988599834,10.269515264365554,4.716998304625794,8.938581309654142,2.7341603729304156
6.278605971625233,0.0,11.509832158356987,8.965624446007334,6.530920454292727,10.710775598182854,6.877530794377051,8.767076387361834,8.458782944935756,3.6975317659555627
5.498231974820014,11.509832158356987,0.0,3.0119320007509254,13.347428721392939,4.670424524759474,15.62275541971901,4.4252986546721935,13.604479673950305,7.812689072455347
2.7042070051639304,8.965624446007334,3.0119320007509254,0.0,11.995146414172371,5.836799883627292,12.621670313988096,4.445592918631702,10.652767922309936,5.335450040416225
9.996766574940297,6.530920454292727,13.347428721392939,11.995146414172371,0.0,10.160492796668727,13.087961840580187,9.093681752378528,14.978685495849964,7.607436570804452
6.665974988599834,10.710775598182854,4.670424524759474,5.836799883627292,10.160492796668727,0.0,16.47114827019978,2.0586172349189122,15.597227574867059,7.508437845062138
10.269515264365554,6.877530794377051,15.62275541971901,12.621670313988096,13.087961840580187,16.47114827019978,0.0,14.412938606661799,4.198630345382739,9.003881461323017
4.716998304625794,8.767076387361834,4.4252986546721935,4.445592918631702,9.093681752378528,2.0586172349189122,14.412938606661799,0.0,13.605469978067065,5.462856609523446
8.938581309654142,8.458782944935756,13.604479673950305,10.652767922309936,14.978685495849964,15.597227574867059,4.198630345382739,13.605469978067065,0.0,8.853998772473572
2.7341603729304156,3.6975317659555627,7.812689072455347,5.335450040416225,7.607436570804452,7.508437845062138,9.003881461323017,5.462856609523446,8.853998772473572,0.0
True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50.73410325742828
GUROBI,0.11831092834472656
