12
24
23.668090152415086,19.7960416429536
12.795855791095992,22.150591980450603
11.040504602869339,1.7385767920716653
22.29949880031741,23.035335986031793
4.573762195722573,8.29721446312729
7.348017785733585,6.6021669939658585
8.984294007606747,21.787937053139302
12.642881886042444,12.09112100951587
18.180114179464947,4.8935803882909745
22.70333250091921,19.81300326220672
4.2398929541475505,10.366840710349543
1.7953783996285226,17.637436768696325
0.0,11.124270191758868,22.03469885548548,3.51654235437808,22.28937833653603,20.98625955969578,14.818283184883702,13.450688431618142,15.880844805185863,0.964906742979614,21.595478151737964,21.978969366729977
11.124270191758868,0.0,20.487352729052652,9.54473689538559,16.109590054640112,16.475207388467503,3.8287754995114134,10.060634037211866,18.077463524638993,10.179509603676916,14.562324473203143,11.890293217813081
22.03469885548548,20.487352729052652,0.0,24.089767589242005,9.210563797107119,6.106469401109165,20.15452427843804,10.475819048254253,7.805643637674763,21.510612422798406,10.986139314617596,18.391468322843814
3.51654235437808,9.54473689538559,24.089767589242005,0.0,23.052417751710433,22.21701662355362,13.373506749151707,14.59541337822457,18.60356486866633,3.2475390437646254,22.05992148374504,21.202742024711263
22.28937833653603,16.109590054640112,9.210563797107119,23.052417751710433,0.0,3.2511044279472054,14.193392366319713,8.916525077598221,14.025602989564367,21.4777724896245,2.0963829501455944,9.744699545693923
20.98625955969578,16.475207388467503,6.106469401109165,22.21701662355362,3.2511044279472054,0.0,15.2736705530909,7.626545877758956,10.966019353994394,20.25615671613607,4.881926685188119,12.353500846043804
14.818283184883702,3.8287754995114134,20.15452427843804,13.373506749151707,14.193392366319713,15.2736705530909,0.0,10.364048757513128,19.234926455597883,13.860461055086025,12.36732723862963,8.301033684415101
13.450688431618142,10.060634037211866,10.475819048254253,14.59541337822457,8.916525077598221,7.626545877758956,10.364048757513128,0.0,9.08105348874807,12.682276297999355,8.578074698884429,12.183183097544566
15.880844805185863,18.077463524638993,7.805643637674763,18.60356486866633,14.025602989564367,10.966019353994394,19.234926455597883,9.08105348874807,0.0,15.590018693839333,14.976192652467127,20.75729852412038
0.964906742979614,10.179509603676916,21.510612422798406,3.2475390437646254,21.4777724896245,20.25615671613607,13.860461055086025,12.682276297999355,15.590018693839333,0.0,20.739541625923188,21.02083809626446
21.595478151737964,14.562324473203143,10.986139314617596,22.05992148374504,2.0963829501455944,4.881926685188119,12.36732723862963,8.578074698884429,14.976192652467127,20.739541625923188,0.0,7.670542252729147
21.978969366729977,11.890293217813081,18.391468322843814,21.202742024711263,9.744699545693923,12.353500846043804,8.301033684415101,12.183183097544566,20.75729852412038,21.02083809626446,7.670542252729147,0.0
True
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
74.84946763302311
GUROBI,0.2415156364440918
