12
24
11.119335756615731,12.843884130912794
10.332756067984583,8.380458801764659
14.176462442927424,10.679263262710629
10.215996069849682,5.393272845439078
15.51158019930033,19.615590087971214
4.7338178556444825,3.7446076255033054
10.048610404093942,12.620797334656267
5.475455864482989,8.671756885001765
16.170436087564315,19.572266605111988
22.69717246716275,0.40167070027237095
19.16711606977377,6.986648819105232
14.422036911657969,2.1158848826194774
0.0,4.532204019618734,3.745878679190692,7.505173623369075,8.07141950422317,11.116279583814064,1.0937186563266217,7.018548709875386,8.41336705917552,16.99573411034955,9.953590983496333,11.22487428842298
4.532204019618734,0.0,4.478680681455346,2.989466981726548,12.371272949918923,7.269059446313941,4.2498481892690245,4.866027110511637,12.622799606983651,14.715293148992341,8.943635888662602,7.481116508039968
3.745878679190692,4.478680681455346,0.0,6.605072943107156,9.035511969515294,11.715501935828236,4.561657265405582,8.929591106801873,9.113804877408134,13.350333636152717,6.208222374583387,8.566898861332778
7.505173623369075,2.989466981726548,6.605072943107156,0.0,15.176215569743217,5.724716148398275,7.229462511372106,5.76378166105946,15.378531137966485,13.442315880698448,9.09183129223687,5.332171360880498
8.07141950422317,12.371272949918923,9.035511969515294,15.176215569743217,0.0,19.184583536274378,8.875312087198095,14.84894867788051,0.6602787333143325,20.513591457298592,13.147360954685329,17.533590244153114
11.116279583814064,7.269059446313941,11.715501935828236,5.724716148398275,19.184583536274378,0.0,10.345712328589407,4.98265258286489,19.527186826511095,18.271763357301538,14.792935085337172,9.824170512083445
1.0937186563266217,4.2498481892690245,4.561657265405582,7.229462511372106,8.875312087198095,10.345712328589407,0.0,6.042239892305808,9.262811382992082,17.58673301015323,10.718711446359633,11.378929872445003
7.018548709875386,4.866027110511637,8.929591106801873,5.76378166105946,14.84894867788051,4.98265258286489,6.042239892305808,0.0,15.271008942775136,19.104498115518968,13.794968226527118,11.091472857348139
8.41336705917552,12.622799606983651,9.113804877408134,15.378531137966485,0.6602787333143325,19.527186826511095,9.262811382992082,15.271008942775136,0.0,20.25117367254123,12.937459795926882,17.543721455828024
16.99573411034955,14.715293148992341,13.350333636152717,13.442315880698448,20.513591457298592,18.271763357301538,17.58673301015323,19.104498115518968,20.25117367254123,0.0,7.471494829969064,8.45082236974245
9.953590983496333,8.943635888662602,6.208222374583387,9.09183129223687,13.147360954685329,14.792935085337172,10.718711446359633,13.794968226527118,12.937459795926882,7.471494829969064,0.0,6.800008642770622
11.22487428842298,7.481116508039968,8.566898861332778,5.332171360880498,17.533590244153114,9.824170512083445,11.378929872445003,11.091472857348139,17.543721455828024,8.45082236974245,6.800008642770622,0.0
True
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.2251767374915
GUROBI,0.09569215774536133
